state,statecode,statenum,sector,secnum,welfare_effect,emp_effect,emp_effect_tot,emp_regcontri_manuf,emp_regcontri_nonmanuf,emp_effect_sec,emp_regcontri,emp_seccontri,emp_regcontri_manuf_scale,emp_regcontri_nonmanuf_scale,emp_regcontri_scale,welfare_effect_indicator,emp_effect_indicator
United States,US,0,Non-employment,1,.16055,,,,,,,,6,6,6,1,1
United States,US,0,"Food, Bev., Tob.",2,.17736,-.64767736,-.36088407,100,,-.0064767739,99.999992,1.7946965,6,6,6,1,0
United States,US,0,Textiles,3,.089344002,-4.3283882,-.36088407,100,,-.043283883,100,11.993847,6,6,6,1,0
United States,US,0,"Wood, Paper",4,.1577,-2.0166512,-.36088407,100,,-.020166513,99.999992,5.5880857,6,6,6,1,0
United States,US,0,"Petroleum, Coal",5,.055982001,-.24654287,-.36088407,100,,-.0024654288,100,.68316364,6,6,6,1,0
United States,US,0,Chemicals,6,.12182,-1.8591735,-.36088407,100,,-.018591736,100,5.1517196,6,6,6,1,0
United States,US,0,"Plastics, Rubber",7,.099349998,-2.3946352,-.36088407,100,,-.023946352,100,6.6354694,6,6,6,1,0
United States,US,0,Nonmetallic,8,.13685,-.84945726,-.36088407,100,,-.0084945727,100,2.3538232,6,6,6,1,0
United States,US,0,Metal,9,.12037,-3.9620578,-.36088407,100,,-.039620578,100,10.978755,6,6,6,1,0
United States,US,0,Machinery,10,.12407,-3.8382475,-.36088407,100,,-.038382474,100,10.63568,6,6,6,1,0
United States,US,0,"Computer, Elect.",11,.082709,-8.379981,-.36088407,100,,-.083799809,100,23.220701,6,6,6,1,0
United States,US,0,Transport Mfg.,12,.142,-2.8143837,-.36088407,100,,-.028143838,100,7.7985816,6,6,6,1,0
United States,US,0,Furniture Mfg.,13,.14236,-4.7512107,-.36088407,100,,-.047512107,100,13.165476,6,6,6,1,0
United States,US,0,Wholesale and Retail,14,.17823,2.933852,.36088291,,100,.02933852,100,8.1296511,6,6,6,1,1
United States,US,0,Construction,15,.18016,3.2239377,.36088291,,100,.032239377,100,8.9334726,6,6,6,1,1
United States,US,0,"Transport Serv.,",16,.18723001,3.4763622,.36088291,,100,.034763623,100,9.6329365,6,6,6,1,1
United States,US,0,Information,17,.18183,1.1918598,.36088291,,100,.011918599,100,3.3026221,6,6,6,1,1
United States,US,0,Finance,18,.18756001,.97977382,.36088291,,100,.0097977379,100,2.7149353,6,6,6,1,1
United States,US,0,Real Estate,19,.19246,1.7246898,.36088291,,100,.017246898,100,4.7790842,6,6,6,1,1
United States,US,0,Education,20,.19472,3.5525277,.36088291,,100,.035525277,100,9.8439903,6,6,6,1,1
United States,US,0,Healthcare,21,.19839001,7.7494035,.36088291,,100,.077494033,100,21.473455,6,6,6,1,1
United States,US,0,Hospitality,22,.18708,2.6819489,.36088291,,100,.026819488,100.00001,7.431632,6,6,6,1,1
United States,US,0,"Entert., Prof.",23,.18601,8.5739355,.36088291,,100,.085739359,99.999992,23.758219,6,6,6,1,1
Alabama,AL,1,All industries,0,.16587999,-.018737309,-.00018737308,.13660803,.032766998,,,,1,1,6,1,0
Alabama,AL,1,Non-employment,1,.15334,,,.13660803,.032766998,,,,1,1,6,1,1
Alabama,AL,1,"Food, Bev., Tob.",2,.19404,-.0018796,-.00049299665,.13660803,.032766998,-.0064767739,.29020619,.0052083205,1,1,1,1,0
Alabama,AL,1,Textiles,3,.069008999,-.0068996996,-.00049299665,.13660803,.032766998,-.043283883,.15940574,.019118881,1,1,1,1,0
Alabama,AL,1,"Wood, Paper",4,.16881999,-.0030478998,-.00049299665,.13660803,.032766998,-.020166513,.15113668,.0084456475,1,1,1,1,0
Alabama,AL,1,"Petroleum, Coal",5,.10297,-.00022751001,-.00049299665,.13660803,.032766998,-.0024654288,.092280097,.00063042407,1,1,1,1,0
Alabama,AL,1,Chemicals,6,.097079001,-.0011041,-.00049299665,.13660803,.032766998,-.018591736,.059386604,.0030594312,1,1,1,1,0
Alabama,AL,1,"Plastics, Rubber",7,.12845001,-.00082369999,-.00049299665,.13660803,.032766998,-.023946352,.034397721,.0022824504,1,1,1,1,0
Alabama,AL,1,Nonmetallic,8,.15726,-.0027286001,-.00049299665,.13660803,.032766998,-.0084945727,.32121685,.0075608767,1,1,1,1,0
Alabama,AL,1,Metal,9,.12748,-.0047557997,-.00049299665,.13660803,.032766998,-.039620578,.12003358,.013178193,1,1,1,1,0
Alabama,AL,1,Machinery,10,.12997,-.0011751,-.00049299665,.13660803,.032766998,-.038382474,.030615535,.0032561703,1,1,1,1,0
Alabama,AL,1,"Computer, Elect.",11,.076494001,-.0041405,-.00049299665,.13660803,.032766998,-.083799809,.049409423,.011473214,1,1,1,1,0
Alabama,AL,1,Transport Mfg.,12,.14752001,-.0028414999,-.00049299665,.13660803,.032766998,-.028143838,.10096348,.0078737196,1,1,1,1,0
Alabama,AL,1,Furniture Mfg.,13,.13149001,-.00093834999,-.00049299665,.13660803,.032766998,-.047512107,.019749703,.0026001425,1,1,1,1,0
Alabama,AL,1,Wholesale and Retail,14,.17769,-.0067091999,.0001182505,.13660803,.032766998,.02933852,-.22868228,-.018591071,1,1,1,1,0
Alabama,AL,1,Construction,15,.17915,.0047764997,.0001182505,.13660803,.032766998,.032239377,.14815731,.013235593,1,1,1,1,1
Alabama,AL,1,"Transport Serv.,",16,.18501,.0022445,.0001182505,.13660803,.032766998,.034763623,.064564615,.0062194685,1,1,1,1,1
Alabama,AL,1,Information,17,.17889,.00013300001,.0001182505,.13660803,.032766998,.011918599,.01115903,.00036854058,1,1,1,1,1
Alabama,AL,1,Finance,18,.17997,.00074684998,.0001182505,.13660803,.032766998,.0097977379,.076226778,.0020695077,1,1,1,1,1
Alabama,AL,1,Real Estate,19,.21043999,.0025990999,.0001182505,.13660803,.032766998,.017246898,.15069956,.0072020586,1,1,1,1,1
Alabama,AL,1,Education,20,.1894,-.0027375999,.0001182505,.13660803,.032766998,.035525277,-.077060625,-.0075858398,1,1,1,1,0
Alabama,AL,1,Healthcare,21,.19841,.0060596,.0001182505,.13660803,.032766998,.077494033,.07819441,.016791042,1,1,1,1,1
Alabama,AL,1,Hospitality,22,.1814,.0013722001,.0001182505,.13660803,.032766998,.026819488,.051164292,.0038023416,1,1,1,1,1
Alabama,AL,1,"Entert., Prof.",23,.18242,.0033400999,.0001182505,.13660803,.032766998,.085739359,.038956437,.0092553562,1,1,1,1,1
Alaska,AK,2,All industries,0,.18648,.042769145,.00042769144,-.086518332,.15050644,,,,1,1,6,1,1
Alaska,AK,2,Non-employment,1,.17806,,,-.086518332,.15050644,,,,1,1,6,1,1
Alaska,AK,2,"Food, Bev., Tob.",2,.18509001,-.0067596999,.00031223087,-.086518332,.15050644,-.0064767739,1.0436832,.018730946,1,1,2,1,0
Alaska,AK,2,Textiles,3,.0052552,-.00056716998,.00031223087,-.086518332,.15050644,-.043283883,.013103492,.0015716127,1,1,1,1,0
Alaska,AK,2,"Wood, Paper",4,.15203001,-.00059921999,.00031223087,-.086518332,.15050644,-.020166513,.029713616,.0016604224,1,1,1,1,0
Alaska,AK,2,"Petroleum, Coal",5,.068112999,-.0011663,.00031223087,-.086518332,.15050644,-.0024654288,.47306171,.0032317857,1,1,1,1,0
Alaska,AK,2,Chemicals,6,.10396,-1.5564000e-06,.00031223087,-.086518332,.15050644,-.018591736,.000083714614,4.3127425e-06,1,1,1,1,0
Alaska,AK,2,"Plastics, Rubber",7,.096285999,-9.5977009e-07,.00031223087,-.086518332,.15050644,-.023946352,.000040080013,2.6594971e-06,1,1,1,1,0
Alaska,AK,2,Nonmetallic,8,.18065,-.00028422,.00031223087,-.086518332,.15050644,-.0084945727,.033459011,.00078756595,1,1,1,1,0
Alaska,AK,2,Metal,9,.1406,-.00047790998,.00031223087,-.086518332,.15050644,-.039620578,.012062166,.0013242756,1,1,1,1,0
Alaska,AK,2,Machinery,10,.10371,-.00022705999,.00031223087,-.086518332,.15050644,-.038382474,.0059157205,.00062917708,1,1,1,1,0
Alaska,AK,2,"Computer, Elect.",11,.025651,-.00095936004,.00031223087,-.086518332,.15050644,-.083799809,.011448236,.0026583606,1,1,1,1,0
Alaska,AK,2,Transport Mfg.,12,.16853,-.000028091001,.00031223087,-.086518332,.15050644,-.028143838,.00099812262,.000077839402,1,1,1,1,0
Alaska,AK,2,Furniture Mfg.,13,.14426,-.00047450999,.00031223087,-.086518332,.15050644,-.047512107,.0099871382,.0013148544,1,1,1,1,0
Alaska,AK,2,Wholesale and Retail,14,.18519001,.0013635,.00054315198,-.086518332,.15050644,.02933852,.046474736,.0037782337,1,1,1,1,1
Alaska,AK,2,Construction,15,.18728,.0060366001,.00054315198,-.086518332,.15050644,.032239377,.18724307,.01672731,1,1,1,1,1
Alaska,AK,2,"Transport Serv.,",16,.18807,.0074288002,.00054315198,-.086518332,.15050644,.034763623,.21369465,.020585069,1,1,1,1,1
Alaska,AK,2,Information,17,.17912,.0021068999,.00054315198,-.086518332,.15050644,.011918599,.17677411,.0058381809,1,1,1,1,1
Alaska,AK,2,Finance,18,.19513001,.0011240999,.00054315198,-.086518332,.15050644,.0097977379,.11473056,.0031148607,1,1,1,1,1
Alaska,AK,2,Real Estate,19,.19271,.0038858,.00054315198,-.086518332,.15050644,.017246898,.22530429,.010767481,1,1,1,1,1
Alaska,AK,2,Education,20,.19328,.0026112001,.00054315198,-.086518332,.15050644,.035525277,.073502593,.007235588,1,1,1,1,1
Alaska,AK,2,Healthcare,21,.20311999,.015274,.00054315198,-.086518332,.15050644,.077494033,.19709904,.042323977,1,1,1,1,1
Alaska,AK,2,Hospitality,22,.19114,.0039752997,.00054315198,-.086518332,.15050644,.026819488,.14822428,.011015483,1,1,1,1,1
Alaska,AK,2,"Entert., Prof.",23,.19554,.010509,.00054315198,-.086518332,.15050644,.085739359,.12256915,.02912025,1,1,1,1,1
Arizona,AZ,3,All industries,0,.18216,.39645368,.0039645368,.48498294,2.6821165,,,,1,3,6,1,1
Arizona,AZ,3,Non-employment,1,.17095999,,,.48498294,2.6821165,,,,1,3,6,1,1
Arizona,AZ,3,"Food, Bev., Tob.",2,.20728999,-.00055401004,-.0017502261,.48498294,2.6821165,-.0064767739,.085537963,.0015351468,1,3,1,1,0
Arizona,AZ,3,Textiles,3,.16083001,-.021158,-.0017502261,.48498294,2.6821165,-.043283883,.48881936,.058628246,1,3,1,1,0
Arizona,AZ,3,"Wood, Paper",4,.1605,-.0035755001,-.0017502261,.48498294,2.6821165,-.020166513,.17729889,.0099076144,1,3,1,1,0
Arizona,AZ,3,"Petroleum, Coal",5,.068562999,-.00020309001,-.0017502261,.48498294,2.6821165,-.0024654288,.082375124,.0005627569,1,3,1,1,0
Arizona,AZ,3,Chemicals,6,.031339001,-.010874,-.0017502261,.48498294,2.6821165,-.018591736,.58488357,.03013156,1,3,2,1,0
Arizona,AZ,3,"Plastics, Rubber",7,.0043752999,-.038462002,-.0017502261,.48498294,2.6821165,-.023946352,1.6061738,.10657717,1,3,3,1,0
Arizona,AZ,3,Nonmetallic,8,.15488,-.0052677002,-.0017502261,.48498294,2.6821165,-.0084945727,.62012541,.014596655,1,3,2,1,0
Arizona,AZ,3,Metal,9,.13116001,-.12904,-.0017502261,.48498294,2.6821165,-.039620578,3.2568936,.35756636,1,3,4,1,0
Arizona,AZ,3,Machinery,10,.15900999,-.039102998,-.0017502261,.48498294,2.6821165,-.038382474,1.0187722,.10835335,1,3,2,1,0
Arizona,AZ,3,"Computer, Elect.",11,.1236,-.10197999,-.0017502261,.48498294,2.6821165,-.083799809,1.2169478,.2825838,1,3,2,1,0
Arizona,AZ,3,Transport Mfg.,12,.13428999,-.17803,-.0017502261,.48498294,2.6821165,-.028143838,6.3257184,.49331629,1,3,5,1,0
Arizona,AZ,3,Furniture Mfg.,13,.14417,-.043228999,-.0017502261,.48498294,2.6821165,-.047512107,.90985227,.11978639,1,3,2,1,0
Arizona,AZ,3,Wholesale and Retail,14,.18461999,.089951001,.0096792998,.48498294,2.6821165,.02933852,3.0659692,.24925259,1,3,4,1,1
Arizona,AZ,3,Construction,15,.19580001,.072752997,.0096792998,.48498294,2.6821165,.032239377,2.2566502,.20159724,1,3,3,1,1
Arizona,AZ,3,"Transport Serv.,",16,.19555999,.090674005,.0096792998,.48498294,2.6821165,.034763623,2.6083014,.25125602,1,3,3,1,1
Arizona,AZ,3,Information,17,.18822999,.021298999,.0096792998,.48498294,2.6821165,.011918599,1.7870389,.059019141,1,3,3,1,1
Arizona,AZ,3,Finance,18,.19397999,.036350999,.0096792998,.48498294,2.6821165,.0097977379,3.7101419,.10072796,1,3,4,1,1
Arizona,AZ,3,Real Estate,19,.20299999,.033623997,.0096792998,.48498294,2.6821165,.017246898,1.9495677,.093171485,1,3,3,1,1
Arizona,AZ,3,Education,20,.20133001,.10436,.0096792998,.48498294,2.6821165,.035525277,2.9376266,.28917968,1,3,3,1,1
Arizona,AZ,3,Healthcare,21,.20691,.20898999,.0096792998,.48498294,2.6821165,.077494033,2.6968527,.57910746,1,3,3,1,1
Arizona,AZ,3,Hospitality,22,.19717,.076917998,.0096792998,.48498294,2.6821165,.026819488,2.8679891,.21313839,1,3,3,1,1
Arizona,AZ,3,"Entert., Prof.",23,.19388001,.23300999,.0096792998,.48498294,2.6821165,.085739359,2.7176549,.64566648,1,3,3,1,1
Arkansas,AR,4,All industries,0,.17904,.0782056,.00078205601,.73587036,1.1692853,,,,2,2,6,1,1
Arkansas,AR,4,Non-employment,1,.16417,,,.73587036,1.1692853,,,,2,2,6,1,1
Arkansas,AR,4,"Food, Bev., Tob.",2,.18573,-.027692001,-.0026556388,.73587036,1.1692853,-.0064767739,4.2755857,.076733783,2,2,4,1,0
Arkansas,AR,4,Textiles,3,.11445,-.012196,-.0026556388,.73587036,1.1692853,-.043283883,.28176767,.033794783,2,2,1,1,0
Arkansas,AR,4,"Wood, Paper",4,.17972,-.014122001,-.0026556388,.73587036,1.1692853,-.020166513,.70026988,.039131682,2,2,2,1,0
Arkansas,AR,4,"Petroleum, Coal",5,.078043997,.0012665,-.0026556388,.73587036,1.1692853,-.0024654288,-.51370376,-.0035094372,2,2,1,1,1
Arkansas,AR,4,Chemicals,6,.011695,-.016054999,-.0026556388,.73587036,1.1692853,-.018591736,.86355567,.044487968,2,2,2,1,0
Arkansas,AR,4,"Plastics, Rubber",7,.11213,-.029397,-.0026556388,.73587036,1.1692853,-.023946352,1.2276191,.081458293,2,2,2,1,0
Arkansas,AR,4,Nonmetallic,8,.043804001,-.0077609997,-.0026556388,.73587036,1.1692853,-.0084945727,.91364217,.021505522,2,2,2,1,0
Arkansas,AR,4,Metal,9,.14094,-.010814,-.0026556388,.73587036,1.1692853,-.039620578,.27293897,.0299653,2,2,1,1,0
Arkansas,AR,4,Machinery,10,.10496,-.015902,-.0026556388,.73587036,1.1692853,-.038382474,.41430366,.044064011,2,2,1,1,0
Arkansas,AR,4,"Computer, Elect.",11,.050085999,-.10207999,-.0026556388,.73587036,1.1692853,-.083799809,1.2181412,.2828609,2,2,2,1,0
Arkansas,AR,4,Transport Mfg.,12,.17274,-.012656,-.0026556388,.73587036,1.1692853,-.028143838,.44968992,.035069432,2,2,1,1,0
Arkansas,AR,4,Furniture Mfg.,13,.1522,-.096361004,-.0026556388,.73587036,1.1692853,-.047512107,2.0281358,.26701373,2,2,3,1,0
Arkansas,AR,4,Wholesale and Retail,14,.19848,.1072,.0042197509,.73587036,1.1692853,.02933852,3.6538994,.29704925,2,2,4,1,1
Arkansas,AR,4,Construction,15,.18413,.032203,.0042197509,.73587036,1.1692853,.032239377,.99887168,.089233935,2,2,2,1,1
Arkansas,AR,4,"Transport Serv.,",16,.19537,.019816,.0042197509,.73587036,1.1692853,.034763623,.57002115,.054909777,2,2,2,1,1
Arkansas,AR,4,Information,17,.2097,.0098751001,.0042197509,.73587036,1.1692853,.011918599,.82854539,.027363723,2,2,2,1,1
Arkansas,AR,4,Finance,18,.20577,.014307001,.0042197509,.73587036,1.1692853,.0097977379,1.4602351,.039644439,2,2,2,1,1
Arkansas,AR,4,Real Estate,19,.21686,.013472999,.0042197509,.73587036,1.1692853,.017246898,.78118396,.03733344,2,2,2,1,1
Arkansas,AR,4,Education,20,.20546,.042542998,.0042197509,.73587036,1.1692853,.035525277,1.1975416,.11788588,2,2,2,1,1
Arkansas,AR,4,Healthcare,21,.2106,.082345001,.0042197509,.73587036,1.1692853,.077494033,1.062598,.22817652,2,2,2,1,1
Arkansas,AR,4,Hospitality,22,.18970001,.013695,.0042197509,.73587036,1.1692853,.026819488,.51063615,.037948593,2,2,2,1,1
Arkansas,AR,4,"Entert., Prof.",23,.19403,.086517997,.0042197509,.73587036,1.1692853,.085739359,1.0090815,.23973981,2,2,2,1,1
California,CA,5,All industries,0,.17725,1.3285457,.013285457,5.3990707,12.76184,,,,5,6,6,1,1
California,CA,5,Non-employment,1,.16671,,,5.3990707,12.76184,,,,5,6,6,1,1
California,CA,5,"Food, Bev., Tob.",2,.17849,-.034711998,-.019484386,5.3990707,12.76184,-.0064767739,5.359458,.096186012,5,6,5,1,0
California,CA,5,Textiles,3,.1337,-.51457,-.019484386,5.3990707,12.76184,-.043283883,11.888259,1.4258596,5,6,6,1,0
California,CA,5,"Wood, Paper",4,.16597,-.11387,-.019484386,5.3990707,12.76184,-.020166513,5.6464896,.31553072,5,6,5,1,0
California,CA,5,"Petroleum, Coal",5,.094913997,.0047566998,-.019484386,5.3990707,12.76184,-.0024654288,-1.92936,-.013180687,5,6,1,1,1
California,CA,5,Chemicals,6,.15929,-.18502,-.019484386,5.3990707,12.76184,-.018591736,9.9517336,.51268542,5,6,5,1,0
California,CA,5,"Plastics, Rubber",7,.16111,-.20103,-.019484386,5.3990707,12.76184,-.023946352,8.3950157,.55704874,5,6,5,1,0
California,CA,5,Nonmetallic,8,.16176,-.089915,-.019484386,5.3990707,12.76184,-.0084945727,10.584993,.24915203,5,6,6,1,0
California,CA,5,Metal,9,.15067001,-.20067999,-.019484386,5.3990707,12.76184,-.039620578,5.0650444,.55607885,5,6,5,1,0
California,CA,5,Machinery,10,.16198,-.11028,-.019484386,5.3990707,12.76184,-.038382474,2.8731863,.30558291,5,6,3,1,0
California,CA,5,"Computer, Elect.",11,.12213,-1.1899,-.019484386,5.3990707,12.76184,-.083799809,14.199316,3.2971807,5,6,6,1,0
California,CA,5,Transport Mfg.,12,.17163999,-.084884003,-.019484386,5.3990707,12.76184,-.028143838,3.0160778,.23521128,5,6,4,1,0
California,CA,5,Furniture Mfg.,13,.16545001,-.55688,-.019484386,5.3990707,12.76184,-.047512107,11.720802,1.5430994,5,6,6,1,0
California,CA,5,Wholesale and Retail,14,.18077999,.57255995,.046055298,5.3990707,12.76184,.02933852,19.515638,1.5865532,5,6,6,1,1
California,CA,5,Construction,15,.18585999,.28605998,.046055298,5.3990707,12.76184,.032239377,8.8729992,.79266697,5,6,5,1,1
California,CA,5,"Transport Serv.,",16,.19391,.46891001,.046055298,5.3990707,12.76184,.034763623,13.488525,1.2993412,5,6,6,1,1
California,CA,5,Information,17,.17994,.14157,.046055298,5.3990707,12.76184,.011918599,11.878075,.39228791,5,6,6,1,1
California,CA,5,Finance,18,.18944,.15247999,.046055298,5.3990707,12.76184,.0097977379,15.562776,.4225193,5,6,6,1,1
California,CA,5,Real Estate,19,.18961,.1223,.046055298,5.3990707,12.76184,.017246898,7.0911303,.33889109,5,6,5,1,1
California,CA,5,Education,20,.19445001,.46153998,.046055298,5.3990707,12.76184,.035525277,12.991876,1.278919,5,6,6,1,1
California,CA,5,Healthcare,21,.19918001,.84968007,.046055298,5.3990707,12.76184,.077494033,10.964458,2.3544481,5,6,6,1,1
California,CA,5,Hospitality,22,.19063,.37283,.046055298,5.3990707,12.76184,.026819488,13.901459,1.0331053,5,6,6,1,1
California,CA,5,"Entert., Prof.",23,.18543001,1.1776,.046055298,5.3990707,12.76184,.085739359,13.73465,3.2631083,5,6,6,1,1
Colorado,CO,6,All industries,0,.19729,.60370511,.0060370509,-.43959877,2.9061115,,,,1,3,6,1,1
Colorado,CO,6,Non-employment,1,.18621001,,,-.43959877,2.9061115,,,,1,3,6,1,1
Colorado,CO,6,"Food, Bev., Tob.",2,.20076001,-.0093367994,.0015864419,-.43959877,2.9061115,-.0064767739,1.4415817,.025872018,1,3,2,1,0
Colorado,CO,6,Textiles,3,.14477,-.012824001,.0015864419,-.43959877,2.9061115,-.043283883,.29627657,.035534959,1,3,1,1,0
Colorado,CO,6,"Wood, Paper",4,.17607,-.0092316996,.0015864419,-.43959877,2.9061115,-.020166513,.45777372,.02558079,1,3,1,1,0
Colorado,CO,6,"Petroleum, Coal",5,.093529001,-.0018728001,.0015864419,-.43959877,2.9061115,-.0024654288,.75962448,.0051894784,1,3,2,1,0
Colorado,CO,6,Chemicals,6,.097746,-.022405,.0015864419,-.43959877,2.9061115,-.018591736,1.2051054,.06208365,1,3,2,1,0
Colorado,CO,6,"Plastics, Rubber",7,.13811,-.012362001,.0015864419,-.43959877,2.9061115,-.023946352,.51623732,.034254771,1,3,2,1,0
Colorado,CO,6,Nonmetallic,8,.18238001,-.0033355998,.0015864419,-.43959877,2.9061115,-.0084945727,.39267424,.0092428569,1,3,1,1,0
Colorado,CO,6,Metal,9,.13367,-.022378001,.0015864419,-.43959877,2.9061115,-.039620578,.56480753,.062008835,1,3,2,1,0
Colorado,CO,6,Machinery,10,.15544,-.068569005,.0015864419,-.43959877,2.9061115,-.038382474,1.7864665,.19000286,1,3,3,1,0
Colorado,CO,6,"Computer, Elect.",11,.13383999,-.17409,.0015864419,-.43959877,2.9061115,-.083799809,2.077451,.48239869,1,3,3,1,0
Colorado,CO,6,Transport Mfg.,12,.16558,-.018991999,.0015864419,-.43959877,2.9061115,-.028143838,.67481911,.052626319,1,3,2,1,0
Colorado,CO,6,Furniture Mfg.,13,.14531,-.089663997,.0015864419,-.43959877,2.9061115,-.047512107,1.887182,.24845651,1,3,3,1,0
Colorado,CO,6,Wholesale and Retail,14,.19823,.12254,.01048766,-.43959877,2.9061115,.02933852,4.1767616,.33955613,1,3,4,1,1
Colorado,CO,6,Construction,15,.20612,.11765,.01048766,-.43959877,2.9061115,.032239377,3.6492641,.32600603,1,3,4,1,1
Colorado,CO,6,"Transport Serv.,",16,.20961,.052936997,.01048766,-.43959877,2.9061115,.034763623,1.5227699,.14668746,1,3,3,1,1
Colorado,CO,6,Information,17,.20191,.073089994,.01048766,-.43959877,2.9061115,.011918599,6.1324315,.20253104,1,3,5,1,1
Colorado,CO,6,Finance,18,.20186,.039311998,.01048766,-.43959877,2.9061115,.0097977379,4.0123549,.10893284,1,3,4,1,1
Colorado,CO,6,Real Estate,19,.20168,.025742,.01048766,-.43959877,2.9061115,.017246898,1.4925582,.071330614,1,3,2,1,1
Colorado,CO,6,Education,20,.21224999,.074981004,.01048766,-.43959877,2.9061115,.035525277,2.1106381,.207771,1,3,3,1,1
Colorado,CO,6,Healthcare,21,.21785,.13906001,.01048766,-.43959877,2.9061115,.077494033,1.7944609,.38533276,1,3,3,1,1
Colorado,CO,6,Hospitality,22,.20952,.075824,.01048766,-.43959877,2.9061115,.026819488,2.8271978,.21010692,1,3,3,1,1
Colorado,CO,6,"Entert., Prof.",23,.208,.32762998,.01048766,-.43959877,2.9061115,.085739359,3.8212321,.90785676,1,3,4,1,1
Connecticut,CT,7,All industries,0,.1987,.22898863,.0022898864,.77339995,2.0424492,,,,2,3,6,1,1
Connecticut,CT,7,Non-employment,1,.18943,,,.77339995,2.0424492,,,,2,3,6,1,1
Connecticut,CT,7,"Food, Bev., Tob.",2,.19225,.0037448001,-.0027910771,.77339995,2.0424492,-.0064767739,-.57818907,-.010376739,2,3,1,1,1
Connecticut,CT,7,Textiles,3,.095379002,-.046951,-.0027910771,.77339995,2.0424492,-.043283883,1.0847225,.13009995,2,3,2,1,0
Connecticut,CT,7,"Wood, Paper",4,.17784999,-.014731,-.0027910771,.77339995,2.0424492,-.020166513,.73046839,.040819202,2,3,2,1,0
Connecticut,CT,7,"Petroleum, Coal",5,.11959,.00055174,-.0027910771,.77339995,2.0424492,-.0024654288,-.22379069,-.0015288566,2,3,1,1,1
Connecticut,CT,7,Chemicals,6,.13729,-.053466,-.0027910771,.77339995,2.0424492,-.018591736,2.8757939,.14815284,2,3,3,1,0
Connecticut,CT,7,"Plastics, Rubber",7,.15039,-.0060990998,-.0027910771,.77339995,2.0424492,-.023946352,.25469849,.016900441,2,3,1,1,0
Connecticut,CT,7,Nonmetallic,8,.11562,-.0064067999,-.0027910771,.77339995,2.0424492,-.0084945727,.75422275,.01775307,2,3,2,1,0
Connecticut,CT,7,Metal,9,.13150001,-.082419999,-.0027910771,.77339995,2.0424492,-.039620578,2.0802321,.22838359,2,3,3,1,0
Connecticut,CT,7,Machinery,10,.14512999,-.012863,-.0027910771,.77339995,2.0424492,-.038382474,.33512691,.035643023,2,3,1,1,0
Connecticut,CT,7,"Computer, Elect.",11,.055534001,-.16987,-.0027910771,.77339995,2.0424492,-.083799809,2.0270929,.47070518,2,3,3,1,0
Connecticut,CT,7,Transport Mfg.,12,.16164,-.11442,-.0027910771,.77339995,2.0424492,-.028143838,4.0655437,.31705472,2,3,4,1,0
Connecticut,CT,7,Furniture Mfg.,13,.16145,-.0051660002,-.0027910771,.77339995,2.0424492,-.047512107,.10873018,.014314847,2,3,1,1,0
Connecticut,CT,7,Wholesale and Retail,14,.20669,.10126001,.0073708501,.77339995,2.0424492,.02933852,3.4514353,.28058964,2,3,4,1,1
Connecticut,CT,7,Construction,15,.21276,.052389998,.0073708501,.77339995,2.0424492,.032239377,1.6250314,.14517173,2,3,3,1,1
Connecticut,CT,7,"Transport Serv.,",16,.20672999,.027517,.0073708501,.77339995,2.0424492,.034763623,.79154581,.076249108,2,3,2,1,1
Connecticut,CT,7,Information,17,.21043,.024799,.0073708501,.77339995,2.0424492,.011918599,2.0806978,.068717584,2,3,3,1,1
Connecticut,CT,7,Finance,18,.19927999,.035469998,.0073708501,.77339995,2.0424492,.0097977379,3.620223,.098286718,2,3,4,1,1
Connecticut,CT,7,Real Estate,19,.22002,.014300999,.0073708501,.77339995,2.0424492,.017246898,.82919252,.039627809,2,3,2,1,1
Connecticut,CT,7,Education,20,.2331,.11276,.0073708501,.77339995,2.0424492,.035525277,3.174078,.31245592,2,3,4,1,1
Connecticut,CT,7,Healthcare,21,.22798,.12825,.0073708501,.77339995,2.0424492,.077494033,1.6549661,.35537842,2,3,3,1,1
Connecticut,CT,7,Hospitality,22,.22431999,.054558001,.0073708501,.77339995,2.0424492,.026819488,2.0342669,.15117922,2,3,3,1,1
Connecticut,CT,7,"Entert., Prof.",23,.20964,.18577999,.0073708501,.77339995,2.0424492,.085739359,2.1667993,.51479298,2,3,3,1,1
Delaware,DE,8,All industries,0,.19983999,.085628495,.00085628493,-.063807167,.41074264,,,,1,1,6,1,1
Delaware,DE,8,Non-employment,1,.18607999,,,-.063807167,.41074264,,,,1,1,6,1,1
Delaware,DE,8,"Food, Bev., Tob.",2,.19438,-.0021690999,.00023026991,-.063807167,.41074264,-.0064767739,.33490437,.0060105175,1,1,1,1,0
Delaware,DE,8,Textiles,3,.13251001,-.0073821996,.00023026991,-.063807167,.41074264,-.043283883,.17055309,.020455876,1,1,1,1,0
Delaware,DE,8,"Wood, Paper",4,.17084999,-.0058721001,.00023026991,-.063807167,.41074264,-.020166513,.29118076,.016271431,1,1,1,1,0
Delaware,DE,8,"Petroleum, Coal",5,-.071730003,-.0027776998,.00023026991,-.063807167,.41074264,-.0024654288,1.1266599,.0076969308,1,1,2,0,0
Delaware,DE,8,Chemicals,6,.18912999,-.015922001,.00023026991,-.063807167,.41074264,-.018591736,.8564021,.044119436,1,1,2,1,0
